id,text,label,category,source
MSG_B_00135,"pathing procedures for buybacks to path a buyback { mop ; supply list } with an existing market deal { typically baseload } please follow these steps : theory # 1 : example ; supply deal = 5 . 0 / d supply deal = 7 . 0 / d & market deal = 10 . 0 / d 1 ) follow steps 1 & 2 in theory # 1 . 2 . ) additionally , create a service transportation contract { i . e . k - 215 } in the path list . 2 . ) path 7 . 0 on the "" buy / sell "" path list contract and 10 . 0 on the transport { i . e . k - 215 } contract . this procedure will eliminate an out - of - balance in mop for both the "" supply deal and the market deal "" and send 3 . 0 to pop via x - port k - 215 . note : never path a buyback { supply deal } using a receipt transport contact and the { market deal } using a delivery transport contract . pop ' s should only reflect the "" net "" on these two transactions { buyback and baseload deal } .",SAFE,Unclassified,Combined Dataset
MSG_B_00136,"enron actuals for june 02 thru 04 , 2000 june 2 teco tap 56 . 250 / hpl iferc texoma 20 . 000 / hpl iferc ls hpl katy 40 . 000 / enron june 3 teco tap 30 . 000 / enron 60 . 000 / hpl iferc june 4 teco tap 75 . 000 / hpl iferc",SAFE,Unclassified,Combined Dataset
MSG_B_00137,on - call notes please see the attached file for on - call notes . bob,SAFE,Unclassified,Combined Dataset
MSG_B_00138,19 th noms on copanos - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 01 / 18 / 2000 11 : 11 am - - - - - - - - - - - - - - - - - - - - - - - - - - - troy _ a _ benoit @ reliantenergy . com on 01 / 18 / 2000 10 : 48 : 53 am to : ami chokshi / corp / enron @ enron cc : subject : 19 th noms on copanos ( see attached file : hpl - jan . xls ) - hpl - jan . xls,SAFE,Unclassified,Combined Dataset
MSG_B_00139,"lst rev feb . 2000 josey ranch nom - - - - - - - - - - - - - - - - - - - - - - forwarded by susan d trevino / hou / ect on 02 / 16 / 2000 09 : 43 am - - - - - - - - - - - - - - - - - - - - - - - - - - - bob withers on 02 / 16 / 2000 09 : 37 : 09 am to : susan d trevino / hou / ect @ ect cc : stretch brennan , kevin mclarney , vance l taylor / hou / ect @ ect subject : lst rev feb . 2000 josey ranch nom here ' s revised february 2000 ( effective 2 / 17 / 00 ) setup for josey : ( using 1 . 075 btu / mcf ) note : btu revision * gas deliveries into hpl 12 , 400 mmbtu / d for kri ( net reduction of mmbtu / d ) 12 , 400 mmbtu / d into hpl bob withers > < kcs energy , 5555 san felipe , suite 1200 houston , tx 77056 voice mail / page 713 - 964 - 9434",SAFE,Unclassified,Combined Dataset
MSG_B_00140,"vlc , 0 dln for sale , no prior pres . crip . tion needed enjoy up to 80 % off buy vlc , 0 dln online get vla , gra / cla , lls buy val , lum for cheap get x . a . x . a . x online from our online pha , rmacy . many others also available ! no p . r . e , s . c . r , i . p . t . i . o . n required discreet / fast shipping . plus * no shipping charge * and always 100 % money back guarantee click here for more info",SCAM,Unclassified,Combined Dataset
MSG_B_00141,"jennifer sends them to their final destination . designated as a private key 4 . validate public keys . someone wants to meet you ! who your match could be , find here to the purported owner . you",SCAM,Unclassified,Combined Dataset
MSG_B_00142,"calpine daily gas nomination > > julie , as i mention earlier we hope to start the unit this afternoon but are still experiencing difficulties . i will keep you informed . thanks . ricky a . archer fuel supply 700 louisiana , suite 2700 houston , texas 77002 713 - 830 - 8659 direct 713 - 830 - 8722 fax - calpine daily gas nomination 1 . doc - calpine daily gas nomination 1 . doc",SAFE,Unclassified,Combined Dataset
MSG_B_00143,"enron / hpl actuals for october 5 , 2000 teco tap 60 . 000 / enron ; 65 . 000 / hpl iferc ls hpl lsk ic 15 . 000 / hpl iferc",SAFE,Unclassified,Combined Dataset
MSG_B_00144,"re : potential volume list for march , 2000 fyi . . . this well should come on the lst week of march , but does have gas daily mid month pricing for the first month . thanks . susan smith 02 / 22 / 2000 01 : 44 pm to : daren j farmer / hou / ect @ ect cc : melissa graves / hou / ect @ ect , donald p reinhardt / hou / ect @ ect , vance l taylor / hou / ect @ ect , jill t zivley / hou / ect @ ect subject : potential volume list for march , 2000 darren : this is potential new volume for march , 2000 : counterparty meter volume mid month gas daily ? cico oil & gas co . tba 2117 mmbtu per day yes this number is not in vance ' s production estimate . this well is anticipated to come on the first week of march but earlier is possible . please let me know if you need any additional information . susan smith x 33321",SAFE,Unclassified,Combined Dataset
MSG_B_00145,"re : new production - sitara deals needed vance , deals # 348725 ( 6 / 10 - 6 / 30 ) and # 348729 ( 7 / 1 - 7 / 31 ) have been created and entered in sitara for hesco . hillary , do not confirm . bob vance l taylor 07 / 28 / 2000 01 : 24 pm to : robert cotten / hou / ect @ ect cc : lisa hesse / hou / ect @ ect , trisha hughes / hou / ect @ ect , heidi withers / hou / ect @ ect , hillary mack / corp / enron @ enron , susan smith / hou / ect @ ect , donald p reinhardt / hou / ect @ ect , melissa graves / hou / ect @ ect subject : new production - sitara deals needed bob , the following production is now on - line and a ticket should be created and entered into sitara based on the following : counterparty meter volumes price period hesco gathering oil co 9835 600 mmbtu / d 96 % gas daily less currency_token 0 . 14 6 / 10 - 7 / 31 samson lone star limited 9845 3000 mmbtu / d 100 % gas daily less currency_token 0 . 10 7 / 21 - 7 / 31 winn exploration co . , inc . 9847 800 mmbtu / d 100 % gas daily less currency_token 0 . 13 7 / 25 - 7 / 31 ( for fuel use less 3 . 35 % of del vols ) fyi , susan has created and submitted committed reserves firm tickets for the remaining term of the deal beginning with the month of august . additionally , these are producer svcs . deals and should be tracked in the im wellhead portfolio . . . attached to the gathering contract . thanks , vlt x 3 - 6353",SAFE,Unclassified,Combined Dataset
MSG_B_00146,"software microsoft windows xp professioznal 2002 retail price : currency_token 270 . 99 our low pricie : currency_token 50 . 00 you save : currency_token 220 . 00 adobe photoshkop 7 . 0 retail price : currency_token 609 . 99 our low price : currency_token 60 . 00 you savue : currency_token 550 . 00 microsoft office xp professional 2002 retail price : currency_token 579 . 99 our low price : currency_token 60 . 00 you savxe : currency_token 510 . 00 adobe illustrator 10 retaitl price : currency_token 270 . 99 our low price : currency_token 60 . 00 you savxe : currency_token 210 . 00 corel draw graphics suite 11 rehtail price : currency_token 270 . 99 our low pricje : currency_token 60 . 00 you save : currency_token 210 . 00 delphi 7 retaifl price : currency_token 404 . 99 our low price : currency_token 60 . 00 you save : currency_token 335 . 00 and more ! ! ! why so cheap ? all the software is oem - meaninag that you don ' t get the box and the manual with your software . all you will receivze is the actual software and your unique registration code . all the softwarue is in the english language for pc . our offers are unbeatablke and we always update our prices to make sure we provide you with the besft possible offers . hurry up and place your ordner , because our supplies are limited . visimt us now ! http : / / cheap - drugs - here . biz / oeol 7 / ? affiliate _ id = 233763 & campaign _ id = 601 fwunrt fmooetr ltby nyqkgbphb krgzgl vbbmigb zwftnqlp oaohkv icckmv rmcetdf wmlx lidfxvrnk tdrezc hbmvxft zjqdpnpd ldloti jbywub ozaqgcf czjj yvcbkprnc vbrekd fizzjnz kgfmkhmw rkqumd kgrnbt ggejkmi kyyj jepyoyklp wekjhw pajrtqy ybjlkvjj gvnwte ueqjbv vkcrccd uwut uwdhtzrrf mhbglw jdhkydx bvaeyvat nvorcx qvpwtx yniuzlb kkei lziqyfqqu mhlped kuauryt bthnutaz clzkex pvojiw xaablvb gnao otxenpenr qmdvju qafbwcc xdntfvhf jxzhbn",SCAM,Unclassified,Combined Dataset
MSG_B_00147,"security alert on microsoft internet explorer dear suntrust bank customer , to provide our customers the most effective and secure online access to their accounts , we are continually upgrading our online services . as we add new features and enhancements to our service , there are certain browser versions , which will not support these system upgrades . as many customers already know , microsoft internet explorer has significant ' holes ' or vulnerabilities that virus creators can easily take advantage of . in order to further protect your account , we have introduced some new important security standards and browser requirements . suntrust security systems require that you test your browser now to see if it meets the requirements for suntrust internet banking . please sign on to internet banking in order to verify security update installation . this security update will be effective immediately . in the meantime , some of the internet banking services may not be available . suntrust internet banking copyright 2004 suntrust - - >",SCAM,Unclassified,Combined Dataset
MSG_B_00148,"instant download 1300 popular softwares now lost lips played sun . remained profession spring able stood climbing nearly ninety , evil group speak known she certainly parents discipline bear felt 1472 softwares for you to choose froma - z titles , instant download ! if you don ' t have enough money to buy needed software or think desired software isn ' t worth the price , then this service is right for you . download your sofftwaares from our superfast ( 100 mbits connection ) site led weeks page ache to - morrow hot criticize sure . somewhere ears danger entertain month liked together course answered",SCAM,Unclassified,Combined Dataset
MSG_B_00149,"notification of bequest from : dr . abdul kareem kareem co . ( solicitors advocates ) # 34 akin osiyemi . ikeja - lagos nigeria . tel : 234 - 80 - 33792343 ( ab _ karol @ fastermail . com ) notification of bequest this is sequel to your non response of our earlier letter to you on behalf of the trustees and executors to the will of late of sir engr . john scott ( ksm ) , i wish to notify you that you were listed as a beneficiary to the bequest of the sum of us currency_token 3 , 100 . 000 [ three million one hundred thousand us dollars ] in the codicil and last testament of the deceased . the late sir engr . john scott until his death was a former managing director and pioneer staff of a big construction company ( julius berger ) here in nigeria . he was a very dedicated christian and a great philanthropist during his life time . late sir john scott died on 9 th february 2002 at the age of 68 , he was buried on the 23 rd of february . late sir john scott even though he was an american living and working in here as a foreigner he requested before his death that he be buried here in his words , i regard here as my home and the people as my people . he said that this token is to support your ministry and help to the less - privilegded . i hereby request that you forward any proof of identities of yours , your current telephone and fax numbers and your forwarding address in this private mail box ( ab _ karol @ fastermail . com ) to enable us file necessary documents at our high court probate division for the release of this bequest of money . congratulations . yours faithfully , dr abdul kareem ( san )",SCAM,Unclassified,Combined Dataset
